ticker,queryCount,resultsCount,adjusted,results,status,request_id,count
AAPL,253,253,True,"{'v': 57456163.0, 'vw': 226.3221, 'o': 227.09, 'c': 227.82, 'h': 227.85, 'l': 223.25, 't': 1720411200000, 'n': 790011}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 47531745.0, 'vw': 228.2117, 'o': 227.93, 'c': 228.68, 'h': 229.4, 'l': 226.3721, 't': 1720497600000, 'n': 651012}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 61539280.0, 'vw': 231.6381, 'o': 229.3, 'c': 232.98, 'h': 233.08, 'l': 229.25, 't': 1720584000000, 'n': 782437}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 63197762.0, 'vw': 228.4762, 'o': 231.39, 'c': 227.57, 'h': 232.39, 'l': 225.77, 't': 1720670400000, 'n': 889216}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 51621443.0, 'vw': 230.9692, 'o': 228.92, 'c': 230.54, 'h': 232.64, 'l': 228.68, 't': 1720756800000, 'n': 706216}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 60513737.0, 'vw': 234.9202, 'o': 236.48, 'c': 234.4, 'h': 237.23, 'l': 233.09, 't': 1721016000000, 'n': 822606}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 38468546.0, 'vw': 234.2992, 'o': 235, 'c': 234.82, 'h': 236.27, 'l': 232.33, 't': 1721102400000, 'n': 623906}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 55878906.0, 'vw': 228.8396, 'o': 229.45, 'c': 228.88, 'h': 231.4599, 'l': 226.64, 't': 1721188800000, 'n': 811024}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 64346030.0, 'vw': 225.181, 'o': 230.28, 'c': 224.18, 'h': 230.44, 'l': 222.27, 't': 1721275200000, 'n': 844538}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 48020038.0, 'vw': 224.7356, 'o': 224.82, 'c': 224.31, 'h': 226.8, 'l': 223.275, 't': 1721361600000, 'n': 612739}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 44958139.0, 'vw': 225.0185, 'o': 227.01, 'c': 223.96, 'h': 227.78, 'l': 223.09, 't': 1721620800000, 'n': 704830}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 37919040.0, 'vw': 225.0222, 'o': 224.365, 'c': 225.01, 'h': 226.94, 'l': 222.68, 't': 1721707200000, 'n': 551646}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 59687424.0, 'vw': 219.0874, 'o': 224, 'c': 218.54, 'h': 224.8, 'l': 217.13, 't': 1721793600000, 'n': 816074}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 50451768.0, 'vw': 218.12, 'o': 218.93, 'c': 217.49, 'h': 220.85, 'l': 214.62, 't': 1721880000000, 'n': 737563}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 39827645.0, 'vw': 217.8992, 'o': 218.7, 'c': 217.96, 'h': 219.49, 'l': 216.01, 't': 1721966400000, 'n': 608504}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 35153729.0, 'vw': 218.1319, 'o': 216.96, 'c': 218.24, 'h': 219.3, 'l': 215.75, 't': 1722225600000, 'n': 604680}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 40681625.0, 'vw': 218.4059, 'o': 219.19, 'c': 218.8, 'h': 220.325, 'l': 216.12, 't': 1722312000000, 'n': 584305}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 48422974.0, 'vw': 222.3441, 'o': 221.44, 'c': 222.08, 'h': 223.82, 'l': 220.63, 't': 1722398400000, 'n': 668833}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 61125243.0, 'vw': 219.4773, 'o': 224.37, 'c': 218.36, 'h': 224.48, 'l': 217.02, 't': 1722484800000, 'n': 876046}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 102635321.0, 'vw': 221.9519, 'o': 219.15, 'c': 219.86, 'h': 225.6, 'l': 217.71, 't': 1722571200000, 'n': 1132479}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 119382508.0, 'vw': 207.801, 'o': 199.09, 'c': 209.27, 'h': 213.5, 'l': 196, 't': 1722830400000, 'n': 1661493}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 69545387.0, 'vw': 206.739, 'o': 205.3, 'c': 207.23, 'h': 209.99, 'l': 201.07, 't': 1722916800000, 'n': 921946}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 60109650.0, 'vw': 210.7375, 'o': 206.9, 'c': 209.82, 'h': 213.64, 'l': 206.39, 't': 1723003200000, 'n': 741607}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 45466136.0, 'vw': 212.5961, 'o': 213.11, 'c': 213.31, 'h': 214.2, 'l': 208.83, 't': 1723089600000, 'n': 628674}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 40764531.0, 'vw': 215.1632, 'o': 212.1, 'c': 216.24, 'h': 216.78, 'l': 211.97, 't': 1723176000000, 'n': 589409}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 36533169.0, 'vw': 217.5472, 'o': 216.07, 'c': 217.53, 'h': 219.5099, 'l': 215.6, 't': 1723435200000, 'n': 602475}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 42281135.0, 'vw': 220.8583, 'o': 219.01, 'c': 221.27, 'h': 221.89, 'l': 219.01, 't': 1723521600000, 'n': 553206}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 40535664.0, 'vw': 221.5032, 'o': 220.57, 'c': 221.72, 'h': 223.03, 'l': 219.7, 't': 1723608000000, 'n': 568467}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
AAPL,253,253,True,"{'v': 44961298.0, 'vw': 224.545, 'o': 224.6, 'c': 224.72, 'h': 225.35, 'l': 222.76, 't': 1723694400000, 'n': 590509}",OK,b0ba10e4530ccb8a251fff6f1fc507f3,253
